 1179.3951    3.0000    1.9999    1.9998    1.4365    0.8438    3.7005    0.2385  1.1633E+00     -0.2014  6.3723E+01
 1179.5989    3.0000    1.9999    1.9998    1.4417    0.8469    3.7002    0.2394  1.1745E+00     -0.2014  6.2755E+01
 1179.8005    3.0000    1.9999    1.9998    1.4470    0.8501    3.7000    0.2404  1.1857E+00     -0.2014  6.1801E+01
 1180.0002    3.0000    1.9999    1.9998    1.4522    0.8532    3.6997    0.2413  1.1970E+00     -0.2014  6.0863E+01
 1180.1979    3.0000    1.9999    1.9998    1.4575    0.8563    3.6995    0.2422  1.2082E+00     -0.2014  5.9939E+01
 1180.3936    3.0000    1.9999    1.9998    1.4627    0.8595    3.6992    0.2431  1.2195E+00     -0.2014  5.9030E+01
 1180.5873    3.0000    1.9999    1.9998    1.4679    0.8626    3.6990    0.2441  1.2307E+00     -0.2014  5.8136E+01
 1180.7792    3.0000    1.9999    1.9998    1.4732    0.8657    3.6987    0.2450  1.2420E+00     -0.2014  5.7255E+01
 1180.9690    3.0000    1.9999    1.9998    1.4784    0.8689    3.6984    0.2458  1.2533E+00     -0.2014  5.6388E+01
 1181.1570    3.0000    1.9999    1.9998    1.4836    0.8720    3.6982    0.2467  1.2645E+00     -0.2014  5.5535E+01
 1181.3431    3.0000    1.9999    1.9998    1.4889    0.8751    3.6979    0.2476  1.2758E+00     -0.2014  5.4695E+01
 1181.5273    3.0000    1.9999    1.9998    1.4941    0.8783    3.6977    0.2485  1.2870E+00     -0.2014  5.3868E+01
 1181.7097    3.0000    1.9999    1.9997    1.4994    0.8814    3.6974    0.2493  1.2982E+00     -0.2014  5.3054E+01
 1181.8904    3.0000    1.9999    1.9997    1.5046    0.8846    3.6971    0.2502  1.3095E+00     -0.2014  5.2253E+01
 1182.0691    3.0000    1.9999    1.9997    1.5098    0.8877    3.6969    0.2510  1.3206E+00     -0.2014  5.1465E+01
 1182.2461    3.0000    1.9999    1.9997    1.5151    0.8909    3.6966    0.2518  1.3318E+00     -0.2014  5.0689E+01
